query,url,grade
repository,https://docs.microsoft.com/en-us/visualstudio/mac/set-up-git-repository,5
repository,https://docs.microsoft.com/en-us/azure/devops/learn/git/set-up-a-git-repository,4
repository,https://docs.microsoft.com/en-us/azure/devops/organizations/security/default-git-permissions,3
repository,https://docs.microsoft.com/en-us/appcenter/build/connect,2
repository,https://docs.microsoft.com/en-us/azure/devops/project/wiki/publish-repo-to-wiki,1
HttpClient,https://docs.microsoft.com/en-us/dotnet/api/system.net.http.httpclient,10
HttpClient,https://docs.microsoft.com/en-us/aspnet/web-api/overview/advanced/calling-a-web-api-from-a-net-client,9
HttpClient,https://docs.microsoft.com/en-us/uwp/api/windows.web.http.httpclient,8
HttpClient,https://docs.microsoft.com/en-us/windows/uwp/networking/httpclient,7
HttpClient,https://docs.microsoft.com/en-us/dotnet/csharp/tutorials/console-webapiclient,6
HttpClient,https://docs.microsoft.com/en-us/dotnet/api/system.net.http.httpclient.-ctor,5
HttpClient,https://docs.microsoft.com/en-us/aspnet/core/fundamentals/http-requests,4
HttpClient,https://docs.microsoft.com/en-us/dotnet/architecture/microservices/implement-resilient-applications/use-httpclientfactory-to-implement-resilient-http-requests,3
HttpClient,https://docs.microsoft.com/en-us/xamarin/android/app-fundamentals/http-stack,2
HttpClient,https://docs.microsoft.com/en-us/aspnet/web-api/overview/advanced/httpclient-message-handlers,1
typescript,https://docs.microsoft.com/en-us/power-bi/developer/visuals/custom-visual-develop-tutorial,10
typescript,https://docs.microsoft.com/en-us/visualstudio/mac/javascript,9
typescript,https://docs.microsoft.com/en-us/aspnet/core/tutorials/signalr-typescript-webpack,8
typescript,https://docs.microsoft.com/en-us/visualstudio/javascript/,7
typescript,https://docs.microsoft.com/en-us/visualstudio/javascript/javascript-in-vs-2019,6
typescript,https://docs.microsoft.com/en-us/powerapps/developer/component-framework/implementing-controls-using-typescript,5
typescript,https://docs.microsoft.com/en-us/dynamics365/commerce/dev-itpro/typescript-proxy-retail-pos,4
typescript,https://docs.microsoft.com/en-us/visualstudio/javascript/debug-nodejs,3
typescript,https://docs.microsoft.com/en-us/visualstudio/javascript/tutorial-aspnet-with-typescript,2
typescript,https://docs.microsoft.com/en-us/visualstudio/javascript/unit-testing-javascript-with-visual-studio,1
LDAP,https://docs.microsoft.com/en-us/previous-versions/windows/desktop/ldap/lightweight-directory-access-protocol-ldap-api,10
LDAP,https://docs.microsoft.com/en-us/microsoft-identity-manager/reference/microsoft-identity-manager-2016-connector-genericldap,9
LDAP,https://docs.microsoft.com/en-us/openspecs/windows_protocols/ms-adts/3c5916a9-f1a0-429d-b937-f8fe672d777c,8
LDAP,https://docs.microsoft.com/en-us/windows/security/threat-protection/security-policy-settings/domain-controller-ldap-server-signing-requirements,7
LDAP,https://docs.microsoft.com/en-us/azure/active-directory-domain-services/tutorial-configure-ldaps,6
LDAP,https://docs.microsoft.com/en-us/windows/security/threat-protection/security-policy-settings/network-security-ldap-client-signing-requirements,5
LDAP,https://docs.microsoft.com/en-us/windows-server/identity/ad-fs/operations/configure-ad-fs-to-authenticate-users-stored-in-ldap-directories,4
FORMAT,https://docs.microsoft.com/en-us/sql/t-sql/functions/format-transact-sql,10
FORMAT,https://docs.microsoft.com/en-us/dotnet/api/system.string.format,9
FORMAT,https://docs.microsoft.com/en-us/windows-server/administration/windows-commands/format,8
FORMAT,https://docs.microsoft.com/en-us/dotnet/standard/base-types/standard-numeric-format-strings,7
FORMAT,https://docs.microsoft.com/en-us/office/vba/language/reference/user-interface-help/format-function-visual-basic-for-applications,5
FORMAT,https://docs.microsoft.com/en-us/dotnet/standard/base-types/custom-date-and-time-format-strings,4
FORMAT,https://docs.microsoft.com/en-us/windows/win32/debug/pe-format,3
FORMAT,https://docs.microsoft.com/en-us/dotnet/standard/base-types/standard-date-and-time-format-strings,2
FORMAT,https://docs.microsoft.com/en-us/dotnet/api/system.windows.media.imaging.bitmapsource.format,1
bootstrap,https://docs.microsoft.com/en-us/aspnet/ajax/cdn/overview,10
bootstrap,https://docs.microsoft.com/en-us/azure/hdinsight/hdinsight-hadoop-customize-cluster-bootstrap,9
bootstrap,https://docs.microsoft.com/en-us/sql/database-engine/install-windows/view-and-read-sql-server-setup-log-files,8
bootstrap,https://docs.microsoft.com/en-us/windows/win32/nativewifi/bootstrap-profile-sample,7
bootstrap,https://docs.microsoft.com/en-us/archive/msdn-magazine/2015/june/web-development-building-responsive-web-sites-with-bootstrap,6
bootstrap,https://docs.microsoft.com/en-us/dynamics365/portals/create-theme,5
bootstrap,https://docs.microsoft.com/en-us/aspnet/visual-studio/overview/2013/creating-web-projects-in-visual-studio,4
bootstrap,https://docs.microsoft.com/en-us/windows/client-management/mdm/bootstrap-csp,3
bootstrap,https://docs.microsoft.com/en-us/aspnet/core/client-side/libman/libman-vs,1
web.config,https://docs.microsoft.com/en-us/iis-administration/security/integrated/web.config,10
web.config,https://docs.microsoft.com/en-us/iis/application-frameworks/install-and-configure-php-applications-on-iis/translate-htaccess-content-to-iis-webconfig,9
web.config,https://docs.microsoft.com/en-us/aspnet/web-forms/overview/deployment/visual-studio-web-deployment/web-config-transformations,8
web.config,https://docs.microsoft.com/en-us/aspnet/core/host-and-deploy/iis/transform-webconfig,7
web.config,https://docs.microsoft.com/en-us/dotnet/framework/configure-apps/file-schema/web/,6
web.config,https://docs.microsoft.com/en-us/dotnet/framework/data/adonet/connection-strings-and-configuration-files,5
web.config,https://docs.microsoft.com/en-us/aspnet/identity/overview/features-api/best-practices-for-deploying-passwords-and-other-sensitive-data-to-aspnet-and-azure,4
web.config,https://docs.microsoft.com/en-us/sharepoint/technical-reference/web-config-file-has-incorrect-settings-for-the-requestfiltering-element,3
web.config,https://docs.microsoft.com/en-us/aspnet/core/host-and-deploy/aspnet-core-module,1
wifi,https://docs.microsoft.com/en-us/windows/client-management/mdm/wifi-csp,10
wifi,https://docs.microsoft.com/en-us/azure-sphere/install/configure-wifi,9
wifi,https://docs.microsoft.com/en-us/windows/iot-core/connect-your-device/setupwifi,8
wifi,https://docs.microsoft.com/en-us/windows/win32/nativewifi/about-the-native-wifi-api,7
wifi,https://docs.microsoft.com/en-us/uwp/api/windows.devices.wifi,6
wifi,https://docs.microsoft.com/en-us/windows/win32/nativewifi/about-native-wifi,5
wifi,https://docs.microsoft.com/en-us/windows/client-management/mdm/policy-csp-wifi,4
wifi,https://docs.microsoft.com/en-us/windows/win32/nativewifi/portal,3
wifi,https://docs.microsoft.com/en-us/windows/win32/nativewifi/what-s-new-in-native-wifi,2
wifi,https://docs.microsoft.com/en-us/windows/iot-core/connect-your-device/setupwifidirect,1
MFC,https://docs.microsoft.com/en-us/cpp/mfc/mfc-desktop-applications,10
MFC,https://docs.microsoft.com/en-us/cpp/mfc/mfc-and-atl,9
MFC,https://docs.microsoft.com/en-us/cpp/mfc/reference/creating-an-mfc-application,8
MFC,https://docs.microsoft.com/en-us/cpp/mfc/walkthroughs-mfc,7
MFC,https://docs.microsoft.com/en-us/cpp/mfc/reference/compound-document-support-mfc-application-wizard,6
MFC,https://docs.microsoft.com/en-us/cpp/mfc/reference/mfc-macros-and-globals,5
MFC,https://docs.microsoft.com/en-us/cpp/mfc/mfc-concepts,4
MFC,https://docs.microsoft.com/en-us/cpp/mfc/mfc-technical-notes,3
MFC,https://docs.microsoft.com/en-us/cpp/mfc/reference/mfc-classes,2
MFC,https://docs.microsoft.com/en-us/cpp/mfc/mfc-mbcs-dll-add-on,1
summarize,https://docs.microsoft.com/en-us/azure/kusto/query/summarizeoperator,10
summarize,https://docs.microsoft.com/en-us/dax/summarize-function-dax,9
summarize,https://docs.microsoft.com/en-us/azure/machine-learning/studio-module-reference/summarize-data,8
summarize,https://docs.microsoft.com/en-us/azure/kusto/query/shufflequery,7
summarize,https://docs.microsoft.com/en-us/azure/azure-monitor/log-query/aggregations,6
summarize,https://docs.microsoft.com/en-us/sql/ssms/visual-db-tools/summarize-or-aggregate-values-for-all-rows-in-a-table-visual-database-tools,5
summarize,https://docs.microsoft.com/en-us/azure/machine-learning/algorithm-module-reference/summarize-data,3
summarize,https://docs.microsoft.com/en-us/dax/groupby-function-dax,2
summarize,https://docs.microsoft.com/en-us/configmgr/core/support/run-meter-summ,1
team,https://docs.microsoft.com/en-us/graph/api/resources/team,10
team,https://docs.microsoft.com/en-us/microsoftteams/manage-discovery-of-private-teams,9
team,https://docs.microsoft.com/en-us/azure/devops/organizations/settings/manage-teams,8
team,https://docs.microsoft.com/en-us/learn/paths/m365-manage-team-collaboration/,7
team,https://docs.microsoft.com/en-us/microsoftteams/teams-adoption-understand-teams-and-channels,6
team,https://docs.microsoft.com/en-us/microsoftteams/teams-analytics-and-reports/cross-team-per-team-analytics,5
team,https://docs.microsoft.com/en-us/microsoftteams/teams-overview,4
team,https://docs.microsoft.com/en-us/azure/machine-learning/team-data-science-process/overview,3
team,https://docs.microsoft.com/en-us/graph/api/teamsappinstallation-add,2
team,https://docs.microsoft.com/en-us/dynamics365-release-plan/2020wave1/dynamics365-sales/license-enforcement-users-new-team-member-licenses,1
treeview,https://docs.microsoft.com/en-us/windows/uwp/design/controls-and-patterns/tree-view,10
treeview,https://docs.microsoft.com/en-us/dotnet/api/system.windows.controls.treeview,9
treeview,https://docs.microsoft.com/en-us/uwp/api/windows.ui.xaml.controls.treeview,8
treeview,https://docs.microsoft.com/en-us/dotnet/api/system.windows.forms.treeview,7
treeview,https://docs.microsoft.com/en-us/dotnet/framework/wpf/controls/treeview-overview,6
treeview,https://docs.microsoft.com/en-us/uwp/api/microsoft.ui.xaml.controls.treeview,5
treeview,https://docs.microsoft.com/en-us/dotnet/api/system.windows.forms.treeview.endupdate,4
treeview,https://docs.microsoft.com/en-us/dotnet/api/system.windows.controls.treeview.selecteditemchanged,3
treeview,https://docs.microsoft.com/en-us/dotnet/api/system.web.ui.webcontrols.treeview.nodeindent,2
treeview,https://docs.microsoft.com/en-us/dotnet/api/system.windows.forms.treeview.-ctor,1
fopen_s,https://docs.microsoft.com/en-us/cpp/c-runtime-library/reference/fopen-s-wfopen-s,10
fopen_s,https://docs.microsoft.com/en-us/visualstudio/code-quality/c6031,7
fopen_s,https://docs.microsoft.com/en-us/cpp/c-runtime-library/reference/fread,4
fopen_s,https://docs.microsoft.com/en-us/cpp/c-runtime-library/link-options,1
HANDLE,https://docs.microsoft.com/en-us/sysinternals/downloads/handle,10
HANDLE,https://docs.microsoft.com/en-us/cpp/extensions/handle-to-object-operator-hat-cpp-component-extensions,9
HANDLE,https://docs.microsoft.com/en-us/windows/win32/winprog/windows-data-types,8
HANDLE,https://docs.microsoft.com/en-us/windows/win32/sysinfo/handles-and-objects,7
HANDLE,https://docs.microsoft.com/en-us/uwp/cpp-ref-for-winrt/handle,6
HANDLE,https://docs.microsoft.com/en-us/dotnet/api/system.aggregateexception.handle,5
HANDLE,https://docs.microsoft.com/en-us/dotnet/visual-basic/language-reference/statements/handles-clause,4
HANDLE,https://docs.microsoft.com/en-us/aspnet/core/web-api/handle-errors,3
HANDLE,https://docs.microsoft.com/en-us/sysinternals/downloads/process-explorer,2
HANDLE,https://docs.microsoft.com/en-us/windows/win32/api/processthreadsapi/nf-processthreadsapi-getcurrentthread,1
dark mode,https://docs.microsoft.com/en-us/windows-hardware/customize/desktop/set-dark-mode,10
dark mode,https://docs.microsoft.com/en-us/xamarin/ios/platform/ios13/dark-mode,9
dark mode,https://docs.microsoft.com/en-us/power-platform-release-plan/2020wave1/business-intelligence/dark-mode,8
dark mode,https://docs.microsoft.com/en-us/officeupdates/release-notes-office-for-mac,7
dark mode,https://docs.microsoft.com/en-us/officeupdates/release-notes-office-insider,5
dark mode,https://docs.microsoft.com/en-us/samples/xamarin/ios-samples/ios13-adoptingiosdarkmode/,3
comments,https://docs.microsoft.com/en-us/dotnet/csharp/programming-guide/xmldoc/recommended-tags-for-documentation-comments,10
comments,https://docs.microsoft.com/en-us/dotnet/csharp/programming-guide/xmldoc/,9
comments,https://docs.microsoft.com/en-us/powerquery-m/comments,8
comments,https://docs.microsoft.com/en-us/azure/devops/project/wiki/add-comments-wiki,7
comments,https://docs.microsoft.com/en-us/dotnet/csharp/codedoc,6
comments,https://docs.microsoft.com/en-us/stream/portal-comments,5
comments,https://docs.microsoft.com/en-us/dotnet/visual-basic/reference/language-specification/documentation-comments,4
comments,https://docs.microsoft.com/en-us/cpp/build/reference/c-preserve-comments-during-preprocessing,3
comments,https://docs.microsoft.com/en-us/windows/win32/menurc/comments,2
comments,https://docs.microsoft.com/en-us/visualstudio/ide/reference/generate-xml-documentation-comments,1
serial port,https://docs.microsoft.com/en-us/dotnet/api/system.io.ports.serialport,10
serial port,https://docs.microsoft.com/en-us/dotnet/api/system.io.ports.serialport.getportnames,9
serial port,https://docs.microsoft.com/en-us/dotnet/visual-basic/developing-apps/programming/computer-resources/how-to-send-strings-to-serial-ports,8
serial port,https://docs.microsoft.com/en-us/dotnet/visual-basic/developing-apps/programming/computer-resources/how-to-receive-strings-from-serial-ports,7
serial port,https://docs.microsoft.com/en-us/uwp/api/windows.devices.serialcommunication,6
serial port,https://docs.microsoft.com/en-us/dotnet/visual-basic/developing-apps/programming/computer-resources/how-to-show-available-serial-ports,5
serial port,https://docs.microsoft.com/en-us/windows-hardware/drivers/serports/serial-port-console-redirection-table,4
serial port,https://docs.microsoft.com/en-us/windows-hardware/drivers/debugger/setting-up-a-null-modem-cable-connection,3
serial port,https://docs.microsoft.com/en-us/windows-hardware/drivers/serports/installing-plug-and-play-serial-ports-and-com-ports,2
serial port,https://docs.microsoft.com/en-us/dotnet/api/system.io.ports.serialport.-ctor,1
reset password,https://docs.microsoft.com/en-us/azure/active-directory/authentication/tutorial-enable-sspr,10
